study_id,coder,date_coded,has_data_badge,has_data_badge_other,data_availability_statement,data_availability_statement_other,article_has_links,article_has_links_other,number_of_links,link_number,link_url,link_work,link_work_noother,resolved_url,is_repository,is_repository_other,repository_name,files_exist,files_exist_other,download_success,download_success_other,notes,use_code,review_notes,corrected_link_url
a001429,steve,2020-09-02,yes,NA,yes,NA,yes,NA,1,1,http://www.tessexperiments.org/data/ferrer825.html,other,"link results in a page not found error message, but straightforward to follow links and find correct data location (replace ""data"" with ""study"" in url). Correct page leads to an OSF project",https://osf.io/a42yg/,yes,NA,OSF,yes,NA,yes,NA,"Once figuring out how to navigate the custom group website, was straightforward",TRUE,,
a001429,oliver,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,tessexperiments.org/data/ferrer825.html,other,"Link does work, but when you click ""download"" it leads you to OSF link - see resolved URL",https://osf.io/a42yg/,yes,NA,OSF,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA,FALSE,coder altered url,http://www.tessexperiments.org/data/ferrer825.html
a001430,michelle,2020-04-06,yes,NA,yes,NA,yes,NA,1,1,https://data.mendeley.com/submissions/evise/edit/rh22h25sw7?submission_id= S0022-1031(17)30623-6&token=3639d213-5e0d-437d-af76- 0023d5b2081a,yes,NA,https://data.mendeley.com/,yes,NA,MENDELEY,other,"Directed to home page, appears that login is required to access data",no,NA,"Need to login to access data, and there was link to ""supplementary data"" at the journal's website - this link was ignored, as there was an explicit link to the open data. Supplementary data link: https://doi.org/10.1016/j.jesp.2018.01.007",FALSE,coder introduced space into url text due to link break,https://data.mendeley.com/submissions/evise/edit/rh22h25sw7?submission_id=S0022-1031(17)30623-6&token=3639d213-5e0d-437d-af76-0023d5b2081a
a001430,kongmanas,2020-04-20,yes,NA,yes,NA,yes,NA,2,1,https://data.mendeley.com/submissions/evise/edit/rh22h25sw7?submission_id=S0022-1031(17)30623-6&token=3639d213-5e0d-437d-af76-0023d5b2081a,yes,NA,https://data.mendeley.com/submissions/evise/edit/rh22h25sw7?submission_id=S0022-1031(17)30623-6&token=3639d213-5e0d-437d-af76-0023d5b2081a,yes,NA,Mendeley,yes,NA,no,NA,"Something went wrong and data files cannot be downloaded. The data files cannot be downloaded, but there is a link to ""supplementary data"" stated in the article",TRUE,,
a001430,steve,2020-08-29,yes,NA,yes,NA,yes,NA,2,1,https://data.mendeley.com/submissions/evise/edit/rh22h25sw7?submission_id=S0022-1031(17)30623-6&token=3639d213-5e0d-437d-af76-0023d5b2081a,other,"Had to edit URL to remove non-alpha characters around the ""&"" in the string. Also, this is a link to the upload page for the authors - it is not for public use!!!",https://data.mendeley.com/submissions/evise/edit/rh22h25sw7?submission_id=S0022-1031(17)30623-6&token=3639d213-5e0d-437d-af76-0023d5b2081a,yes,NA,Mendeley,other,"There are files listed for upload, but they are not accessible",no,NA,This is a problematic error - it seems to allow any user to mess with the upload of data to the authors' repository???,TRUE,,
a001430,kongmanas,2020-04-20,yes,NA,yes,NA,yes,NA,2,2,https://doi.org/10.1016/j.jesp.2018.01.007,yes,NA,https://www.sciencedirect.com/science/article/abs/pii/S0022103117306236?via%3Dihub,other,The data file is in the ScienceDirect website,NA,yes,NA,other,Need to register to before access to download,The registration is needed to download the data file,TRUE,leads to actual link,
a001430,steve,2020-08-29,yes,NA,yes,NA,yes,NA,2,2,https://doi.org/10.1016/j.jesp.2018.01.007,other,"This is the journal web page for the article (https://www.sciencedirect.com/science/article/abs/pii/S0022103117306236?via%3Dihub), it contains a proper link to the Mendeley repo (https://data.mendeley.com/datasets/rh22h25sw7/1)",https://data.mendeley.com/datasets/rh22h25sw7/1,yes,NA,Mendeley,yes,NA,yes,NA,"Had to go to the journal webpage, then follow link to Mendeley from there. Otherwise, straightforward",TRUE,,
a001434,sophia,2020-04-24,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/h6dwg/,yes,NA,https://osf.io/h6dwg,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a001434,steve,2020-08-29,yes,NA,other,"Contained within ""notes"", not standalone statement",yes,NA,1,1,https://osf.io/h6dwg/,yes,NA,https://osf.io/h6dwg,yes,NA,OSF Registries,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a001434,oliver,2020-04-21,yes,NA,other,"Contained within ""notes"", not standalone statement",yes,NA,1,1,osf.io/njaxk,yes,NA,https://osf.io/njaxk/files/,yes,NA,OSF,yes,NA,yes,NA,NA,FALSE,coder overlooked explicit link to open data and provided explicit link to open materials instead,
a001443,sophia,2020-04-05,yes,NA,yes,NA,yes,NA,2,2,https://doi.org/10.17863/CAM.7153,yes,NA,https://www.repository.cam.ac.uk/handle/1810/261918,yes,NA,"Apollo, University of Cambridge",yes,NA,yes,NA,I didn't have any problems with this article,FALSE,should be included; edit url to match steve's coding,doi.org/10.17863/CAM.7153;the
a001443,steve,2020-08-29,yes,NA,yes,NA,yes,NA,2,2,https://doi.org/10.17863/CAM.7153;the,other,"The link as copied contains a bit of extraneous text at the end ("";the""), removing this makes the url work fine. Clicking on the link directly from PDF results in an error",https://www.repository.cam.ac.uk/handle/1810/261918,yes,NA,Apollo (University of Cambridge),yes,NA,yes,NA,"Apart from url issue, straightforward",TRUE,,
a001443,adrian,2020-04-14,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/7b9au,yes,NA,https://osf.io/7b9au,yes,NA,OSF,yes,NA,yes,NA,Ok,TRUE,,
a001443,steve,2020-08-29,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/7b9au,yes,NA,https://osf.io/7b9au/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a001443,sophia,2020-04-05,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/7b9au/,yes,NA,https://osf.io/7b9au/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,coder edited url text,https://osf.io/7b9au
a001444,evelyn,2020-05-18,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/cd893/?view_only=5c5dd4ed81cc,yes,NA,https://osf.io/cd893/?view_only=5c5dd4ed81cc,yes,NA,OSF,other,Login required to access and download files,no,NA,Login required to access and download files,FALSE,coder did not capture full url,
a001444,aniruddah,2020-05-13,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/cd893/?view_only=5c5dd4ed81cc497d9ee1cb383da909cf,yes,NA,https://osf.io/cd893/?view_only=5c5dd4ed81cc497d9ee1cb383da909cf,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.,TRUE,,
a001444,steve,2020-08-29,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/cd893/?view_only=5c5dd4ed81cc497d9ee1cb383da909cf,yes,NA,https://osf.io/cd893/?view_only=5c5dd4ed81cc497d9ee1cb383da909cf,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a001444,oliver,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,osf.io/cd893,yes,NA,https://osf.io/cd893,yes,NA,OSF,yes,NA,yes,NA,NA,FALSE,coder altered url,
a001454,sophia,2020-04-08,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/mrt8f/,yes,NA,https://osf.io/mrt8f/,yes,NA,OSF,yes,NA,yes,NA,"There was link to ""supplementary data"" at the journal's website - this link was ignored, as there was an explicit link to the open data",TRUE,,
a001454,steve,2020-08-29,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/mrt8f/,yes,NA,https://osf.io/mrt8f/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a001454,oliver,2020-04-07,yes,NA,yes,NA,yes,NA,1,1,osf.io/tvyxz,yes,NA,https://osf.io/tvyxz/,yes,NA,OSF,yes,NA,partial,"Lots of stratified files.Tested 1 batch of zip files - connection to host was successful, documents downloaded.",NA,FALSE,"Irrelevant or error, delete",
a001463,evelyn,2020-04-10,yes,NA,yes,NA,other,DOI provided,1,1,DOI 10.17605/OSF.IO/KZ483,other,OSF respository appears in google search,https://osf.io/kz483/,yes,NA,OSF,yes,NA,yes,NA,DOI link provided. OSF repository with the data files appear when using the DOI link for a google search,TRUE,,
a001463,oliver,2020-04-23,yes,NA,yes,NA,yes,NA,1,1,osf.io/KZ483/,yes,NA,https://osf.io/KZ483/,yes,NA,OSF,yes,NA,yes,NA,NA,FALSE,"coder elided the fact that only a DOI was provided and inferred to link, which is understandable",DOI 10.17605/OSF.IO/KZ483
a001466,michelle,2020-04-24,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/jpbnu/?view_only=2ba7656345b94dacaf1210e8185a5967,yes,NA,https://osf.io/jpbnu/?view_only=2ba7656345b94dacaf1210e8185a5967,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,a problem url,https://osf.io/register/ https://osf.io/jpbnu/?view_only = 2ba7656345b94dacaf1210e8185a5967
a001466,steve,2020-09-02,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/register/ https://osf.io/jpbnu/?view_only = 2ba7656345b94dacaf1210e8185a5967,other,"The embedded link does not work as it is a combining of two separate urls, one of which is irrelevant, also spaces are introduced. After correcting the obvious problems with the url, the link works as expected",https://osf.io/jpbnu/?view_only=2ba7656345b94dacaf1210e8185a5967,yes,NA,OSF,yes,NA,yes,NA,Once url was cleaned was straightforward,TRUE,,
a001466,sophia,2020-04-11,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/register/%20https://osf.io/jpbnu/?view_only%20=%202ba7656345b94dacaf1210e8185a5967,no,"""OSF Page not found"" error",NA,NA,NA,NA,NA,NA,NA,NA,page not found,FALSE,a problem url,https://osf.io/register/ https://osf.io/jpbnu/?view_only = 2ba7656345b94dacaf1210e8185a5967
a001472,phuong,2020-04-17,yes,NA,yes,NA,yes,NA,2,1,https://openneuro.org/datasets/ds001838/versions/1.0.0,yes,NA,https://openneuro.org/datasets/ds001838/versions/1.0.0,yes,NA,Open Neuro,yes,NA,other,files are larger than 100MB,NA,TRUE,should be included,
a001472,steve,2020-08-29,yes,NA,yes,NA,yes,NA,2,2,https://openneuro.org/datasets/ds001838/versions/1.0.0,yes,NA,https://openneuro.org/datasets/ds001838/versions/1.0.0,yes,NA,Openneuro,other,"The link was to version 1.0.0, but there was a revised version (1.0.1) that added a DOI - no other changes it seemed. Looked at the updated version.",partial,Total download size is over 27G - only some small metadata files were downloaded to check,Data version was technically updated (not substantially though) and was a very large dataset (fMRI study),TRUE,,
a001472,michelle,2020-04-30,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/buqcm/,yes,NA,https://osf.io/buqcm/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a001472,phuong,2020-04-17,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/buqcm/,yes,NA,https://osf.io/buqcm/,yes,NA,OSF,yes,NA,yes,NA,NA,TRUE,,
a001472,steve,2020-08-29,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/buqcm/,yes,NA,https://osf.io/buqcm/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a001476,steve,2020-08-29,yes,NA,yes,NA,yes,NA,3,2,http://forscenter.ch/en/our-surveys/swiss-household-panel/,other,"Link as provided results in a 404 error, but the links on the website make it very easy to find the updated location of the data (link via https://forscenter.ch/projects/swiss-household-panel/)",https://forsbase.unil.ch/project/study-public-overview/16970/0/,yes,NA,FORSbase,other,Files require an account login to access,no,NA,Access to data controlled by the FORSbase staff (see https://forsbase.unil.ch/base/faqs/#1.2 - not guaranteed that data can be accessed),TRUE,,
a001476,sophia,2020-04-05,yes,NA,yes,NA,yes,NA,2,1,http://www.worldvaluessurvey.org/,yes,NA,http://www.worldvaluessurvey.org/wvs.jsp,yes,NA,World Values Survey,no,NA,NA,NA,links to the general homepage for the repository,TRUE,should be included,
a001476,steve,2020-08-29,yes,NA,yes,NA,yes,NA,3,1,http://www.worldvaluessurvey.org/,yes,NA,http://www.worldvaluessurvey.org/wvs.jsp,no,NA,NA,other,"The link is the project homepage, had to follow links to find some files to access (and it is not clear which files are relevant). Also, need to agree with terms of use before downloading (but no registration/approval required per se).",partial,"Many files across different pages, just downloaded codebook for Wave 7 to check","It looks like data is quite easily potentially available, with only a small amount of gatekeeping",TRUE,,
a001476,evelyn,2020-04-24,yes,NA,yes,NA,yes,NA,1,1,https://figshare.com/s/0bfe19464337b17fb326,yes,NA,https://figshare.com/s/0bfe19464337b17fb326,yes,NA,Figshare,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,should be included,
a001476,steve,2020-08-29,yes,NA,yes,NA,yes,NA,3,3,https://figshare.com/s/0bfe19464337b17fb326,yes,NA,https://figshare.com/s/0bfe19464337b17fb326,yes,NA,Figshare,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a001476,sophia,2020-04-05,yes,NA,yes,NA,yes,NA,2,2,https://forscenter.ch/en/our-surveys/swiss-household-panel/,no,error 404',NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,coder pasted resolved url,http://forscenter.ch/en/our-surveys/swiss-household-panel/
a001489,steve,2020-08-29,yes,NA,yes,NA,yes,NA,2,1,http://www.osf.io/akbfj,yes,NA,https://osf.io/akbfj/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a001489,steve,2020-08-29,yes,NA,yes,NA,yes,NA,2,2,http://www.osf.io/kd8b3,yes,NA,https://osf.io/kd8b3/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a001489,evelyn,2020-05-18,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/akbfj/,yes,NA,https://osf.io/akbfj/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,,http://www.osf.io/akbfj
a001489,oliver,2020-04-07,yes,NA,yes,NA,yes,NA,1,1,osf.io/akbfj,yes,NA,https://osf.io/akbfj/,yes,NA,OSF,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA,FALSE,coder pasted url as shown in text,http://www.osf.io/akbfj
a001489,michelle,2020-05-07,yes,NA,yes,NA,yes,NA,1,1,osf.io/kd8b3,yes,NA,https://osf.io/kd8b3/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,coder pasted url as shown in text,http://www.osf.io/kd8b3
a001493,michelle,2020-04-22,yes,NA,yes,NA,yes,NA,3,1,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,yes,NA,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,yes,NA,HRS,yes,NA,other,Need to be registered user to access data,Registered user required for data,TRUE,,
a001493,sophia,2020-04-24,yes,NA,yes,NA,yes,NA,2,1,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,yes,NA,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,yes,NA,University of Michigan library,yes,NA,other,files are all over 100MB,I didn't have any problems with this article,TRUE,,
a001493,steve,2020-08-29,yes,NA,yes,NA,yes,NA,3,1,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,yes,NA,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,other,"It is a dedicated project website, so kind of",NA,other,Registration is required to access files,no,NA,Registration is required to access data files,TRUE,,
a001493,michelle,2020-04-22,yes,NA,yes,NA,yes,NA,3,2,https://hrs.isr.umich.edu/documentation?_ga=2.27770172.1038497410.1542961645-2121603621.1539110961,yes,NA,https://hrs.isr.umich.edu/documentation?_ga=2.27770172.1038497410.1542961645-2121603621.1539110961,yes,NA,HRS,other,Redirects to the 'Documentation' page - no specific data seems available pertaining to the article,no,NA,Link doesn't seem to direct to where specific data can be found,TRUE,Should be included,
a001493,steve,2020-08-29,yes,NA,yes,NA,yes,NA,3,2,https://hrs.isr.umich.edu/documentation?_ga=2.27770172.1038497410.1542961645-2121603621.1539110961,yes,NA,https://hrs.isr.umich.edu/documentation?_ga=2.27770172.1038497410.1542961645-2121603621.1539110961,other,"It is a dedicated project website, so kind of",NA,other,This is an explicit metadata/data documentation resource,partial,"Many files here, two PDFs downloaded to check","This is a dedicated data documentation site, it should technically count for this study's purpose",TRUE,,
a001493,michelle,2020-04-22,yes,NA,yes,NA,yes,NA,3,3,https://osf.io/pn3vt/,yes,NA,https://osf.io/pn3vt/,yes,NA,OSF,yes,NA,yes,NA,"Link 1 & 2 unsuccessful for data, link 3 works",TRUE,,
a001493,sophia,2020-04-24,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/pn3vt/,yes,NA,https://osf.io/pn3vt/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a001493,steve,2020-08-29,yes,NA,yes,NA,yes,NA,3,3,https://osf.io/pn3vt/,yes,NA,https://osf.io/pn3vt/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a001502,matthew,2020-04-22,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/3uqx6/,yes,NA,https://osf.io/3uqx6/,yes,NA,OSF,yes,NA,yes,NA,No problems with this article,FALSE,"just materials, can remove",
a001502,matthew,2020-04-22,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/c6wm5/,yes,NA,https://osf.io/c6wm5/,yes,NA,OSF,yes,NA,yes,NA,No problems with this article,TRUE,,
a001502,sophia,2020-04-11,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/c6wm5/,yes,NA,https://osf.io/c6wm5/,yes,NA,OSF,yes,NA,yes,NA,"there was a second link in the article but it led only to the materials and procedures, not the data, and was therefore not included",TRUE,,
a001505,sophia,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/5t6fs/,yes,NA,https://osf.io/5t6fs/,yes,NA,OSF,yes,NA,yes,NA,There was another link for the article's materials but this was not included/,TRUE,,
a001505,steve,2020-07-27,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/5t6fs/,yes,NA,https://osf.io/5t6fs/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a001505,steve,2020-07-27,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/k5rgz/,yes,NA,https://osf.io/k5rgz,yes,NA,OSF Registries,other,"Just looks like the prereg document, but couldn't tell that from article statement",yes,NA,"Just looks like the prereg document, but couldn't tell that from article statement",FALSE,"can delete this, just prereg",
a001512,steve,2020-09-02,yes,NA,yes,NA,yes,NA,2,2,http://ti-nyurl.com/zvgu6hh,other,"hyphen introduced into url by line break. Clicking link directly results in an error. Once removed, link works as expected",https://osf.io/v8kpt/?view_only=c0217f1a298d442e92bb98bbc39465e8,yes,NA,OSF,yes,NA,yes,NA,Once url was cleaned was straightforward,TRUE,,
a001512,phuong,2020-04-23,yes,NA,yes,NA,yes,NA,2,1,http://tinyurl.com/hwmo9t6,no,the hyperlink was incorrect - http://ti-nyurl.com/zvgu6hh,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,,
a001512,sophia,2020-04-11,yes,NA,yes,NA,yes,NA,2,1,http://tinyurl.com/hwmo9t6,yes,NA,https://osf.io/f7qbp/?view_only=d03edf108c9f424ba7ba1066929a9400,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a001512,steve,2020-09-02,yes,NA,yes,NA,yes,NA,2,1,http://tinyurl.com/hwmo9t6,yes,NA,https://osf.io/f7qbp/?view_only=d03edf108c9f424ba7ba1066929a9400,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a001512,phuong,2020-04-23,yes,NA,yes,NA,yes,NA,2,2,http://tinyurl.com/zvgu6hh,no,the hyperlink was incorrect - http://ti-nyurl.com/zvgu6hh,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,problem with url that should be preserved,http://ti-nyurl.com/zvgu6hh
a001512,sophia,2020-04-11,yes,NA,yes,NA,yes,NA,2,2,http://tinyurl.com/zvgu6hh,yes,NA,https://osf.io/v8kpt/?view_only=c0217f1a298d442e92bb98bbc39465e8,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,problem with url that should be preserved,http://ti-nyurl.com/zvgu6hh
a001525,phuong,2020-04-10,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/d2wur,yes,NA,https://osf.io/d2wur,yes,NA,OSF,yes,NA,yes,NA,NA,TRUE,,
a001525,matthew,2020-04-22,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/d2wur/files/,yes,NA,https://osf.io/d2wur/files/,yes,NA,OSF,yes,NA,yes,NA,No problems with this article,FALSE,def. no files/ in pdf,https://osf.io/d2wur
a001525,matthew,2020-04-22,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/yjer4/,yes,NA,https://osf.io/yjer4/,yes,NA,OSF,yes,NA,yes,NA,Repository contained no data,TRUE,,
