"study_id","coder_initials","date_coded","has_data_badge","has_data_badge_other","data_availability_statement","data_availability_statement_other","article_has_links","article_has_links_other","number_of_links","link_number","link_url","link_work","link_work_noother","resolved_url","is_repository","is_repository_other","repository_name","files_exist","files_exist_other","download_success","download_success_other","notes","final_data_avail_statement","final_art_has_links","final_link_works","final_files_exist","final_download_success","final_download_success2","Publication Year","Author","Title","Publication Title","ISSN","DOI","Pages","Issue","Volume","OpenDataBadge","OpenMaterialsBadge","PreregisteredBadge","ErratumTag","effective_year","PROpenData","PRPreregistered","PROpenMaterials","DEPreregistered","TCPreregistered","PreregisteredPlus"
"a002010","EG","30/5/2024","yes",,"yes",,"yes",,1,1,"https://osf.io/y9s3k/","yes",,"https://osf.io/y9s3k/","yes",,"OSF","yes",,"yes",,,"yes","yes","yes","yes","yes","yes",2022,"Leshin, Rachel A.; Yudkin, Daniel A.; Van Bavel, Jay J.; Kunkel, Lily; Rhodes, Marjorie","Parents’ Political Ideology Predicts How Their Children Punish","Psychological Science","0956-7976, 1467-9280","10.1177/09567976221117154","1894-1908","11",33,TRUE,TRUE,TRUE,FALSE,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001798","EG","30/5/2024","yes",,"yes",,"yes",,1,1,"https://osf.io/yazn6/","yes",,"https://osf.io/yazn6/","yes",,"OSF","yes",,"yes",,,"yes","yes","yes","yes","yes","yes",2022,"Oh, DongWon; Martin, Jared D.; Freeman, Jonathan B.","Personality Across World Regions Predicts Variability in the Structure of Face Impressions","Psychological Science","0956-7976, 1467-9280","10.1177/09567976211072814","1240-1256","8",33,TRUE,FALSE,FALSE,FALSE,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a002007","EG","30/5/2024","yes",,"yes",,"yes",,1,1,"https://osf.io/yf7a6/","yes",,"https://osf.io/yf7a6/","yes",,"OSF","yes",,"yes",,,"yes","yes","yes","yes","yes","yes",2023,"Rodman, Alexandra M.; Powers, Katherine E.; Kastman, Erik K.; Kabotyanski, Katherine E.; Stark, Abigail M.; Mair, Patrick; Somerville, Leah H.","Physical Effort Exertion for Peer Feedback Reveals Evolving Social Motivations From Adolescence to Young Adulthood","Psychological Science","0956-7976, 1467-9280","10.1177/09567976221121351","60-74","1",34,TRUE,TRUE,FALSE,FALSE,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001687","EG","13/4/2024","yes",,"yes",,"yes",,1,1,"https://osf.io/yra56/","yes",,"https://osf.io/yra56/","yes",,"OSF","yes",,"yes",,,"yes","yes","yes","yes","yes","yes",2021,"Zuniga-Montanez, Cecilia; Kita, Sotaro; Aussems, Suzanne; Krott, Andrea","Beyond the Shape of Things: Infants Can Be Taught to Generalize Nouns by Objects’ Functions","Psychological Science","0956-7976, 1467-9280","10.1177/0956797621993107","1073-1085","7",32,TRUE,TRUE,FALSE,FALSE,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001748","EG","30/5/2024","yes",,"yes",,"yes",,1,1,"https://osf.io/yuta6","yes",,"https://osf.io/yuta6/","yes",,"OSF","yes",,"yes",,"Data availability statement written in main text rather than in additional section before references. Badge image presented at end of where standalone statement expected to be.","yes","yes","yes","yes","yes","yes",2023,"Ho, Mark K.; Cohen, Jonathan D.; Griffiths, Thomas L.","Rational Simplification and Rigidity in Human Planning","Psychological Science","0956-7976, 1467-9280","10.1177/09567976231200547","1281-1292","11",34,TRUE,TRUE,TRUE,FALSE,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001677","EG","13/4/2024","yes",,"yes",,"yes",,1,1,"https://osf.io/z28rq","yes",,"https://osf.io/z28rq/","yes",,"OSF","yes",,"yes",,,"yes","yes","yes","yes","yes","yes",2020,"Gamez-Djokic, Monica; Waytz, Adam","Concerns About Automation and Negative Sentiment Toward Immigration","Psychological Science","0956-7976, 1467-9280","10.1177/0956797620929977","987-1000","8",31,TRUE,FALSE,TRUE,FALSE,2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001708","EG","13/4/2024","yes",,"yes",,"yes",,1,1,"https://osf.io/z2bsa/","yes",,"https://osf.io/z2bsa/","yes","yes","OSF Registries","yes",,"yes",,,"yes","yes","yes","yes","yes","yes",2020,"Heck, Daniel W.; Thielmann, Isabel; Klein, Sina A.; Hilbig, Benjamin E.","On the Limited Generality of Air Pollution and Anxiety as Causal Determinants of Unethical Behavior: Commentary on Lu, Lee, Gino, and Galinsky (2018)","Psychological Science","0956-7976, 1467-9280","10.1177/0956797619866627","741-747","6",31,TRUE,FALSE,FALSE,FALSE,2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001682","EG","13/4/2024","yes",,"yes",,"yes",,1,1,"https://osf.io/z2der/","yes",,"https://osf.io/z2der/","yes",,"OSF","yes",,"yes",,,"yes","yes","yes","yes","yes","yes",2022,"Booker, Jordan A.; Ell, Mikayla; Fivush, Robyn; Greenhoot, Andrea Follmer; McLean, Kate C.; Wainryb, Cecilia; Pasupathi, Monisha","Early Impacts of College, Interrupted: Considering First-Year Students’ Narratives About COVID and Reports of Adjustment During College Shutdowns","Psychological Science","0956-7976, 1467-9280","10.1177/09567976221108941","1928-1946","11",33,TRUE,FALSE,TRUE,FALSE,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001905","EG","30/5/2024","yes",,"yes",,"yes",,1,1,"https://osf.io/z2nvy/","yes",,"https://osf.io/z2nvy/","yes",,"OSF","yes",,"yes",,,"yes","yes","yes","yes","yes","yes",2022,"Porter, Tenelle; Catalán Molina, Diego; Cimpian, Andrei; Roberts, Sylvia; Fredericks, Afiya; Blackwell, Lisa S.; Trzesniewski, Kali","Growth-Mindset Intervention Delivered by Teachers Boosts Achievement in Early Adolescence","Psychological Science","0956-7976, 1467-9280","10.1177/09567976211061109","1086-1096","7",33,TRUE,FALSE,FALSE,FALSE,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001917","EG","30/5/2024","yes",,"yes",,"yes",,1,1,"https://osf.io/z3cmn/","yes",,"https://osf.io/z3cmn/","yes",,"OSF","yes",,"yes",,,"yes","yes","yes","yes","yes","yes",2020,"Sherman, Susan M.; Grange, James A.","Exploring the Impact of Mindfulness on False-Memory Susceptibility","Psychological Science","0956-7976, 1467-9280","10.1177/0956797620929302","968-977","8",31,TRUE,TRUE,TRUE,FALSE,2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a002000","EG","30/5/2024","yes",,"yes",,"yes",,1,1,"https://doi.org/10.17605/OSF.IO/Z6D7J","yes",,"https://osf.io/z6d7j/","yes",,"OSF","yes",,"yes",,,"yes","yes","yes","yes","yes","yes",2022,"Montrey, Marcel; Shultz, Thomas R.","Copy the In-group: Group Membership Trumps Perceived Reliability, Warmth, and Competence in a Social-Learning Task","Psychological Science","0956-7976, 1467-9280","10.1177/09567976211032224","165-174","1",33,TRUE,FALSE,TRUE,FALSE,2022,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"a001959","EG","30/5/2024","yes",,"yes",,"yes",,1,1,"https://osf.io/zdc8t/","yes",,"https://osf.io/zdc8t/","yes",,"OSF","yes",,"yes",,,"yes","yes","yes","yes","yes","yes",2022,"Burleigh, Lauryn; Jiang, Xinrui; Greening, Steven G.","Fear in the Theater of the Mind: Differential Fear Conditioning With Imagined Stimuli","Psychological Science","0956-7976, 1467-9280","10.1177/09567976221086513","1423-1439","9",33,TRUE,TRUE,FALSE,FALSE,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001912","EG","30/5/2024","yes",,"yes",,"yes",,1,1,"https://osf.io/zep2b","yes",,"https://osf.io/zep2b/","yes",,"OSF","yes",,"yes",,,"yes","yes","yes","yes","yes","yes",2021,"Crawford, Jarret T.; Ruscio, John","Asking People to Explain Complex Policies Does Not Increase Political Moderation: Three Preregistered Failures to Closely Replicate Fernbach, Rogers, Fox, and Sloman’s (2013) Findings","Psychological Science","0956-7976, 1467-9280","10.1177/0956797620972367","611-621","4",32,TRUE,TRUE,TRUE,FALSE,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001940","EG","30/5/2024","yes",,"yes",,"yes",,1,1,"https://osf.io/zjqxd/","yes",,"https://osf.io/zjqxd/","yes",,"OSF","yes",,"yes",,"Data availability statement written in main text rather than in additional section before references. Badge image presented at end of where standalone statement expected to be.","yes","yes","yes","yes","yes","yes",2023,"Desiraju, Shweta; Dietvorst, Berkeley J.","Reason Defaults: Presenting Defaults With Reasons for Choosing Each Option Helps Decision-Makers With Minority Interests","Psychological Science","0956-7976, 1467-9280","10.1177/09567976231198184","1363-1376","12",34,TRUE,TRUE,TRUE,FALSE,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a002149","EG","30/5/2024","yes",,"yes",,"yes",,1,1,"https://osf.io/zpsyf/","yes",,"https://osf.io/zpsyf/","yes",,"OSF","yes",,"yes",,"Data availability statement written in main text rather than in additional section before references. Badge image presented at end of where standalone statement expected to be.","yes","yes","yes","yes","yes","yes",2023,"Graso, Maja; Aquino, Karl; Chen, Fan Xuan; Camps, Jeroen; Strah, Nicole; Van Den Bos, Kees","When Do Observers Deprioritize Due Process for the Perpetrator and Prioritize Safety for the Victim in Response to Information-Poor Allegations of Harm?","Psychological Science","0956-7976, 1467-9280","10.1177/09567976221128203","186-200","2",34,TRUE,TRUE,TRUE,FALSE,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001907","EG","30/5/2024","yes",,"yes",,"yes",,1,1,"https://osf.io/zr52m/","yes",,"https://osf.io/zr52m/","yes",,"OSF","yes",,"yes",,,"yes","yes","yes","yes","yes","yes",2020,"Koomen, Rebecca; Grueneisen, Sebastian; Herrmann, Esther","Children Delay Gratification for Cooperative Ends","Psychological Science","0956-7976","10.1177/0956797619894205","139-148","2",31,TRUE,TRUE,FALSE,FALSE,2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001759","EG","30/5/2024","yes",,"yes",,"yes",,1,1,"https://osf.io/zu8fq/","yes",,"https://osf.io/zu8fq/","yes",,"OSF","yes",,"yes",,,"yes","yes","yes","yes","yes","yes",2023,"Lojowska, Maria; Gross, Jörg; De Dreu, Carsten K. W.","Anticipatory Threat Mitigates the Breakdown of Group Cooperation","Psychological Science","0956-7976, 1467-9280","10.1177/09567976221104037","87-98","1",34,TRUE,TRUE,FALSE,FALSE,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001858","EG","30/5/2024","yes",,"yes",,"yes",,1,1,"https://researchbox.org/190","yes",,"https://researchbox.org/190","yes",,"Research Box","yes",,"yes",,,"yes","yes","yes","yes","yes","yes",2021,"Morris, Adam; Phillips, Jonathan; Huang, Karen; Cushman, Fiery","Generating Options and Choosing Between Them Depend on Distinct Forms of Value Representation","Psychological Science","0956-7976, 1467-9280","10.1177/09567976211005702","1731-1746","11",32,TRUE,TRUE,TRUE,FALSE,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a002238","EG","30/5/2024","yes",,"yes",,"yes",,1,1,"https://researchbox.org/322","yes",,"https://researchbox.org/322","yes",,"Research Box","yes",,"yes",,,"yes","yes","yes","yes","yes","yes",2022,"Feiler, Daniel; Müller-Trede, Johannes","The One That Got Away: Overestimation of Forgone Alternatives as a Hidden Source of Regret","Psychological Science","0956-7976, 1467-9280","10.1177/09567976211032657","314-324","2",33,TRUE,TRUE,TRUE,FALSE,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001963","EG","30/5/2024","yes",,"yes",,"yes",,1,1,"https://researchbox.org/372","yes",,"https://researchbox.org/372","yes",,"Research Box","yes",,"yes",,,"yes","yes","yes","yes","yes","yes",2022,"Collins, Hanne K.; Dorison, Charles A.; Gino, Francesca; Minson, Julia A.","Underestimating Counterparts’ Learning Goals Impairs Conflictual Conversations","Psychological Science","0956-7976, 1467-9280","10.1177/09567976221085494","1732-1752","10",33,TRUE,TRUE,TRUE,FALSE,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001863","EG","30/5/2024","yes",,"yes",,"yes",,1,1,"https://researchbox.org/527","yes",,"https://researchbox.org/527","yes",,"Research Box","yes",,"yes",,,"yes","yes","yes","yes","yes","yes",2022,"Prinsloo, Emily; Barasz, Kate; John, Leslie K.; Norton, Michael I.","Opportunity Neglect: An Aversion to Low-Probability Gains","Psychological Science","0956-7976, 1467-9280","10.1177/09567976221091801","1857-1866","11",33,TRUE,TRUE,TRUE,FALSE,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001792","EG","30/5/2024","yes",,"yes",,"yes",,1,1,"https://researchbox.org/801","yes",,"https://researchbox.org/801","yes",,"Research Box","yes",,"yes",,,"yes","yes","yes","yes","yes","yes",2023,"He, Joyce C.; Côté, Stéphane","Are Empathic People Better Adjusted? A Test of Competing Models of Empathic Accuracy and Intrapersonal and Interpersonal Facets of Adjustment Using Self- and Peer Reports","Psychological Science","0956-7976, 1467-9280","10.1177/09567976231185127","955-967","9",34,TRUE,TRUE,TRUE,FALSE,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a002207","EG","30/5/2024","yes",,"yes",,"yes",,4,4,"www1.nyc.gov/site/nypd/stats/reports-analysis/stopfrisk.page","yes",,"https://www.nyc.gov:443/site/nypd/stats/reports-analysis/stopfrisk.page","yes",,"Stop, Question and Frisk Data","yes",,"yes",,"Simulation 2 and 3","yes","yes","yes","yes","yes","yes",2020,"Hester, Neil; Payne, Keith; Brown-Iannuzzi, Jazmin; Gray, Kurt","On Intersectionality: How Complex Patterns of Discrimination Can Emerge From Simple Stereotypes","Psychological Science","0956-7976, 1467-9280","10.1177/0956797620929979","1013-1024","8",31,TRUE,TRUE,FALSE,FALSE,2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001757","EG","30/5/2024","yes",,"yes",,"yes",,2,1,"https://apps.who.int/healthinfo/systems/surveydata/index.php/catalog/sage","yes",,"https://apps.who.int/healthinfo/systems/surveydata/index.php/catalog/sage","yes",,"Study on Global AGEing and Adult Health (SAGE)","yes",,"other","license required to download","This is a reanalysis of the authors earlier work with a new dataset, after another published reanalysis found conflicting findings to the original study. This row has the link for the new dataset. Which is WHO SAGE (Wave 1) from the SAGE dataset.  Link_number 2 corresponds to authors' data","yes","yes","yes","yes","account","yes",2021,"Quoidbach, Jordi; Dercon, Quentin; Taquet, Maxime; Desseilles, Martin; De Montjoye, Yves-Alexandre; Gross, James J.","Happiness and the Propensity to Interact With Other People: Reply to Elmer (2021)","Psychological Science","0956-7976, 1467-9280","10.1177/09567976211012673","960-965","6",32,TRUE,TRUE,FALSE,FALSE,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001816","EG","30/5/2024","yes",,"yes",,"yes",,6,1,"https://doi.org/10.6103/SHARE.w1.600","yes",,"https://share-eric.eu/data/data-documentation/waves-overview/wave-1","yes",,"Survey of Health, Ageing and Retirement in Europe (SHARE)","yes",,"yes",,"SHARELIFE Wave 1","yes","yes","yes","yes","yes","yes",2022,"Chalabaev, Aïna; Sieber, Stefan; Sander, David; Cullati, Stéphane; Maltagliati, Silvio; Sarrazin, Philippe; Boisgontier, Matthieu P.; Cheval, Boris","Early-Life Socioeconomic Circumstances and Physical Activity in Older Age: Women Pay the Price","Psychological Science","0956-7976, 1467-9280","10.1177/09567976211036061","212-223","2",33,TRUE,FALSE,FALSE,FALSE,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001816","EG","30/5/2024","yes",,"yes",,"yes",,6,2,"https://doi.org/10.6103/SHARE.w2.600","yes",,"https://share-eric.eu/data/data-documentation/waves-overview/wave-2","yes",,"Survey of Health, Ageing and Retirement in Europe (SHARE)","yes",,"yes",,"SHARELIFE Wave 2","yes","yes","yes","yes","yes","yes",2022,"Chalabaev, Aïna; Sieber, Stefan; Sander, David; Cullati, Stéphane; Maltagliati, Silvio; Sarrazin, Philippe; Boisgontier, Matthieu P.; Cheval, Boris","Early-Life Socioeconomic Circumstances and Physical Activity in Older Age: Women Pay the Price","Psychological Science","0956-7976, 1467-9280","10.1177/09567976211036061","212-223","2",33,TRUE,FALSE,FALSE,FALSE,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001816","EG","30/5/2024","yes",,"yes",,"yes",,6,3,"https://doi.org/10.6103/SHARE.w3.600","yes",,"https://share-eric.eu/data/data-documentation/waves-overview/wave-3","yes",,"Survey of Health, Ageing and Retirement in Europe (SHARE)","yes",,"yes",,"SHARELIFE Wave 3","yes","yes","yes","yes","yes","yes",2022,"Chalabaev, Aïna; Sieber, Stefan; Sander, David; Cullati, Stéphane; Maltagliati, Silvio; Sarrazin, Philippe; Boisgontier, Matthieu P.; Cheval, Boris","Early-Life Socioeconomic Circumstances and Physical Activity in Older Age: Women Pay the Price","Psychological Science","0956-7976, 1467-9280","10.1177/09567976211036061","212-223","2",33,TRUE,FALSE,FALSE,FALSE,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001816","EG","30/5/2024","yes",,"yes",,"yes",,6,4,"https://doi.org/10.6103/SHARE.w4.600","yes",,"https://share-eric.eu/data/data-documentation/waves-overview/wave-4","yes",,"Survey of Health, Ageing and Retirement in Europe (SHARE)","yes",,"yes",,"SHARELIFE Wave 4","yes","yes","yes","yes","yes","yes",2022,"Chalabaev, Aïna; Sieber, Stefan; Sander, David; Cullati, Stéphane; Maltagliati, Silvio; Sarrazin, Philippe; Boisgontier, Matthieu P.; Cheval, Boris","Early-Life Socioeconomic Circumstances and Physical Activity in Older Age: Women Pay the Price","Psychological Science","0956-7976, 1467-9280","10.1177/09567976211036061","212-223","2",33,TRUE,FALSE,FALSE,FALSE,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001816","EG","30/5/2024","yes",,"yes",,"yes",,6,5,"https://doi.org/10.6103/SHARE.w5.600","yes",,"https://share-eric.eu/data/data-documentation/waves-overview/wave-5","yes",,"Survey of Health, Ageing and Retirement in Europe (SHARE)","yes",,"yes",,"SHARELIFE Wave 5","yes","yes","yes","yes","yes","yes",2022,"Chalabaev, Aïna; Sieber, Stefan; Sander, David; Cullati, Stéphane; Maltagliati, Silvio; Sarrazin, Philippe; Boisgontier, Matthieu P.; Cheval, Boris","Early-Life Socioeconomic Circumstances and Physical Activity in Older Age: Women Pay the Price","Psychological Science","0956-7976, 1467-9280","10.1177/09567976211036061","212-223","2",33,TRUE,FALSE,FALSE,FALSE,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001816","EG","30/5/2024","yes",,"yes",,"yes",,6,6,"https://doi.org/10.6103/SHARE.w6.600","yes",,"https://share-eric.eu/data/data-documentation/waves-overview/wave-6","yes",,"Survey of Health, Ageing and Retirement in Europe (SHARE)","yes",,"yes",,"SHARELIFE Wave 6","yes","yes","yes","yes","yes","yes",2022,"Chalabaev, Aïna; Sieber, Stefan; Sander, David; Cullati, Stéphane; Maltagliati, Silvio; Sarrazin, Philippe; Boisgontier, Matthieu P.; Cheval, Boris","Early-Life Socioeconomic Circumstances and Physical Activity in Older Age: Women Pay the Price","Psychological Science","0956-7976, 1467-9280","10.1177/09567976211036061","212-223","2",33,TRUE,FALSE,FALSE,FALSE,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a002017","EG","30/5/2024","yes",,"yes",,"yes",,1,1,"https://forsbase.unil.ch/datasets/dataset-public-detail/15126/2060/","yes",,"https://www.swissubase.ch/en/catalogue/studies/13018/15126/datasets/888/1861/overview","yes",,"SWISSUbase","yes",,"other","login required","can see individual files and metadata but can't download without login","yes","yes","yes","yes","account","yes",2020,"Jonauskaite, Domicele; Abu-Akel, Ahmad; Dael, Nele; Oberfeld, Daniel; Abdel-Khalek, Ahmed M.; Al-Rasheed, Abdulrahman S.; Antonietti, Jean-Philippe; Bogushevskaya, Victoria; Chamseddine, Amer; Chkonia, Eka; Corona, Violeta; Fonseca-Pedrero, Eduardo; Griber, Yulia A.; Grimshaw, Gina; Hasan, Aya Ahmed; Havelka, Jelena; Hirnstein, Marco; Karlsson, Bodil S. A.; Laurent, Eric; Lindeman, Marjaana; Marquardt, Lynn; Mefoh, Philip; Papadatou-Pastou, Marietta; Pérez-Albéniz, Alicia; Pouyan, Niloufar; Roinishvili, Maya; Romanyuk, Lyudmyla; Salgado Montejo, Alejandro; Schrag, Yann; Sultanova, Aygun; Uusküla, Mari; Vainio, Suvi; Wąsowicz, Grażyna; Zdravković, Sunčica; Zhang, Meng; Mohr, Christine","Universal Patterns in Color-Emotion Associations Are Further Shaped by Linguistic and Geographic Proximity","Psychological Science","0956-7976, 1467-9280","10.1177/0956797620948810","1245-1260","10",31,TRUE,TRUE,FALSE,FALSE,2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a002193","EG","30/5/2024","yes",,"yes",,"yes",,1,1,"https://doi.org/10.34973/x6fy-4q26","yes",,"https://data.ru.nl/collections/di/dccn/DSC_3018045.01_001","yes",,"The Radboud Repository (formerly known as Donders Repository)","yes",,"other","must login with orcid ID or account  to download. Have successfully downloaded",,"yes","yes","yes","yes","account","yes",2022,"Spaak, Eelke; Peelen, Marius V.; De Lange, Floris P.","Scene Context Impairs Perception of Semantically Congruent Objects","Psychological Science","0956-7976, 1467-9280","10.1177/09567976211032676","299-313","2",33,TRUE,TRUE,FALSE,FALSE,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"a001891","EG","30/5/2024","yes",,"yes",,"yes",,1,1,"https://madata.bib.uni-mannheim.de/330/","yes",,"https://madata.bib.uni-mannheim.de/330/","yes",,"University of Mannheim Research Data Repository (MADATA)","yes",,,"yes",,"yes","yes","yes","yes","yes","yes",2020,"Gebauer, Jochen E.; Eck, Jennifer; Entringer, Theresa M.; Bleidorn, Wiebke; Rentfrow, Peter J.; Potter, Jeff; Gosling, Samuel D.","The Well-Being Benefits of Person-Culture Match Are Contingent on Basic Personality Traits","Psychological Science","0956-7976, 1467-9280","10.1177/0956797620951115","1283-1293","10",31,TRUE,TRUE,FALSE,FALSE,2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
