batch_id,coder,date_assigned,batch_date,study_id,Author,Publication Year,Title,Publication Title,pdf_filename
batch0072,evelyn,2020-05-13,2020-05-13,a000492,"Rogoza, Radosław; Cieciuch, Jan; Strus, Włodzimierz; Baran, Tomasz",2019,Seeking a Common Framework for Research on Narcissism: An Attempt to Integrate the Different Faces of Narcissism Within the Circumplex of Personality Metatraits,European Journal of Personality,batch0072/a000492/a000492_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a000530,"Yin, Jun; Xu, Haokui; Duan, Jipeng; Shen, Mowei",2018,Object-Based Attention on Social Units: Visual Selection of Hands Performing a Social Interaction,Psychological Science,batch0072/a000530/a000530_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a000615,"Yashar, Amit; Wu, Xiuyun; Chen, Jiageng; Carrasco, Marisa",2019,Crowding and Binding: Not All Feature Dimensions Behave in the Same Way,Psychological Science,batch0072/a000615/a000615_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a000724,"Hassell, Hans J. G.; Visalvanich, Neil",2019,"The Party's Primary Preferences: Race, Gender, and Party Support of Congressional Primary Candidates",American Journal of Political Science,batch0072/a000724/a000724_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a000745,"Corbett, Jennifer E.; Munneke, Jaap",2018,“It’s Not a Tumor”: A Framework for Capitalizing on Individual Diversity to Boost Target Detection,Psychological Science,batch0072/a000745/a000745_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a000844,"Gottlieb, Sara; Lombrozo, Tania",2018,Can Science Explain the Human Mind? Intuitive Judgments About the Limits of Science,Psychological Science,batch0072/a000844/a000844_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a000850,"Hartman, Erin; Hidalgo, F. Daniel",2018,An Equivalence Approach to Balance and Placebo Tests,American Journal of Political Science,batch0072/a000850/a000850_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a000857,"Anderson, Sarah E.; Buntaine, Mark T.; Liu, Mengdi; Zhang, Bing",2019,Non-Governmental Monitoring of Local Governments Increases Compliance with Central Mandates: A National-Scale Field Experiment in China,American Journal of Political Science,batch0072/a000857/a000857_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a000906,"Hall, Matthew E. K.",2017,Macro Implementation: Testing the Causal Paths from U.S. Macro Policy to Federal Incarceration,American Journal of Political Science,batch0072/a000906/a000906_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a001007,"Foster, Joshua J.; Sutterer, David W.; Serences, John T.; Vogel, Edward K.; Awh, Edward",2017,Alpha-Band Oscillations Enable Spatially and Temporally Resolved Tracking of Covert Spatial Attention,Psychological Science,batch0072/a001007/a001007_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a001008,Anglim Jeromy; Morse Gavin; De Vries Reinout E.; MacCann Carolyn; Marty Andrew; Mõttus René,2017,Comparing Job Applicants to Non‐applicants Using an Item‐level Bifactor Model on the HEXACO Personality Inventory,European Journal of Personality,batch0072/a001008/a001008_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a001040,"Burns, Devin M.; Fox, Elizabeth L.; Greenstein, Michael; Olbright, Gayla; Montgomery, DeMaris",2019,An old task in new clothes: A preregistered direct replication attempt of enclothed cognition effects on Stroop performance,Journal of Experimental Social Psychology,batch0072/a001040/a001040_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a001223,"Li, Yi; Cui, Lin",2018,The Influence of Top Management Team on Chinese Firms’ FDI Ambidexterity,Management and Organization Review,batch0072/a001223/a001223_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a001238,"Kuper, Niclas; Käckenmester, Wiebke; Wacker, Jan",2019,Resting Frontal EEG Asymmetry and Personality Traits: A Meta-analysis,European Journal of Personality,batch0072/a001238/a001238_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a001278,"Lumian, Daniel S.; McRae, Kateri",2017,Preregistered Replication of “Affective Flexibility: Evaluative Processing Goals Shape Amygdala Activity”,Psychological Science,batch0072/a001278/a001278_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a001285,"Norouzian, Reza; de Miranda, Michael; Plonsky, Luke",2018,The Bayesian Revolution in Second Language Research: An Applied Approach,Language Learning,batch0072/a001285/a001285_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a001302,"Hitt, Matthew P.; Volden, Craig; Wiseman, Alan E.",2017,Spatial Models of Legislative Effectiveness,American Journal of Political Science,batch0072/a001302/a001302_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a001326,"Formanowicz, Magdalena; Goldenberg, Amit; Saguy, Tamar; Pietraszkiewicz, Agnieszka; Walker, Mirella; Gross, James J.",2018,Understanding dehumanization: The role of agency and communion,Journal of Experimental Social Psychology,batch0072/a001326/a001326_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a001353,"Reis, Harry T.; Lee, Karisa Y.; O'Keefe, Stephanie D.; Clark, Margaret S.",2018,Perceived partner responsiveness promotes intellectual humility,Journal of Experimental Social Psychology,batch0072/a001353/a001353_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a001377,"Pfund, Gabrielle N.; Miller-Perrin, Cindy; Rouse, Steven V.",2018,Factors Associated With Academic Nonprescribed Stimulant Use Among College Students,Psi Chi Journal of Psychological Research,batch0072/a001377/a001377_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a001444,"Thai, Michael; Stainer, Matthew J.; Barlow, Fiona Kate",2019,The “preference” paradox: Disclosing racial preferences in attraction is considered racist even by people who overtly claim it is not,Journal of Experimental Social Psychology,batch0072/a001444/a001444_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a001455,"Kirkman, Elspeth",2019,Free riding or discounted riding? How the framing of a bike share offer impacts offer-redemption,Journal of Behavioral Public Administration,batch0072/a001455/a001455_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a001489,"Sun, Jessie; Vazire, Simine",2019,Do People Know What They’re Like in the Moment?,Psychological Science,batch0072/a001489/a001489_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a001518,"Caruana, Nathan; Seymour, Kiley; Brock, Jon; Langdon, Robyn",2019,Responding to joint attention bids in schizophrenia: An interactive eye-tracking study,Quarterly Journal of Experimental Psychology,batch0072/a001518/a001518_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a001536,Vanhove Jan,2017,The Influence of Standard and Substandard Dutch on Gender Assignment in Second Language German,Language Learning,batch0072/a001536/a001536_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a001597,"Gaertig, Celia; Simmons, Joseph P.",2018,Do People Inherently Dislike Uncertain Advice?,Psychological Science,batch0072/a001597/a001597_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a001605,"Lindgren, Karl-Oskar; Oskarsson, Sven; Dawes, Christopher T.",2017,Can Political Inequalities Be Educated Away? Evidence from a Large‐Scale Reform,American Journal of Political Science,batch0072/a001605/a001605_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a001645,"Brandes, Cassandra M.; Herzhoff, Kathrin; Smack, Avanté J.; Tackett, Jennifer L.",2019,The p Factor and the n Factor: Associations Between the General Factors of Psychopathology and Neuroticism in Children,Clinical Psychological Science,batch0072/a001645/a001645_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a001658,"Booth, Robert W",2019,"Reduced Stroop interference under stress: Decreased cue utilisation, not increased executive control",Quarterly Journal of Experimental Psychology,batch0072/a001658/a001658_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a000019,"Fousiani, Kyriaki; Michaelides, Michalis; Dimitropoulou, Panagiota",2019,The effects of ethnic group membership on bullying at school: when do observers dehumanize bullies?,The Journal of Social Psychology,batch0073/a000019/a000019_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a000043,"Suzuki, Keisuke; Lush, Peter; Seth, Anil K.; Roseboom, Warrick",2019,Intentional Binding Without Intentional Action,Psychological Science,batch0073/a000043/a000043_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a000090,"Brey, Elizabeth; Shutts, Kristin",2018,Children use nonverbal cues from an adult to evaluate peers,Journal of Cognition and Development,batch0073/a000090/a000090_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a000118,"Guassi Moreira, João F.; Tashjian, Sarah M.; Galván, Adriana; Silvers, Jennifer A.",2018,Parents Versus Peers: Assessing the Impact of Social Agents on Decision Making in Young Adults,Psychological Science,batch0073/a000118/a000118_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a000136,"Chan, Man-pui Sally; Jones, Christopher R.; Jamieson, Kathleen Hall; Albarracín, Dolores",2017,Debunking: A Meta-Analysis of the Psychological Efficacy of Messages Countering Misinformation,Psychological Science,batch0073/a000136/a000136_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a000188,"Tong, Jordan; Feiler, Daniel; Ivantsova, Anastasia",2018,"Good Choice, Bad Judgment: How Choice Under Uncertainty Generates Overoptimism",Psychological Science,batch0073/a000188/a000188_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a000329,"Ashokkumar, Ashwini; Galaif, Meredith; Swann, William B.",2019,Tribalism can corrupt: Why people denounce or protect immoral group members,Journal of Experimental Social Psychology,batch0073/a000329/a000329_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a000339,"van Doeselaar, Lotte; Klimstra, Theo A.; Denissen, Jaap J. A.; Meeus, Wim",2019,Distinctiveness as a marker of identity formation,Journal of Research in Personality,batch0073/a000339/a000339_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a000343,"Henry L. Roediger, III; DeSoto, K. Andrew",2016,Recognizing the Presidents: Was Alexander Hamilton President?,Psychological Science,batch0073/a000343/a000343_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a000364,"Yang, Yueran; Moody, Sarah A.; Cabell, Jean J.; Madon, Stephanie",2019,Why suspects confess: The power of outcome certainty.,Law and Human Behavior,batch0073/a000364/a000364_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a000411,"Kogan, Vladimir; Lavertu, Stéphane; Peskowitz, Zachary",2018,"Election Timing, Electorate Composition, and Policy Outcomes: Evidence from School Districts",American Journal of Political Science,batch0073/a000411/a000411_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a000422,"Yeager, David S.; Lee, Hae Yeon; Jamieson, Jeremy P.",2016,How to Improve Adolescent Stress Responses: Insights From Integrating Implicit Theories of Personality and Biopsychosocial Models,Psychological Science,batch0073/a000422/a000422_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a000484,"Hattke, Fabian; Kalucza, Janne",2019,What influences the willingness of citizens to coproduce public services? Results from a vignette experiment,Journal of Behavioral Public Administration,batch0073/a000484/a000484_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a000518,"Plonsky, Luke; Ghanbar, Hessameddin",2018,Multiple Regression in L2 Research: A Methodological Synthesis and Guide to Interpreting R2 Values,The Modern Language Journal,batch0073/a000518/a000518_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a000638,"Ghaffari, Minou; Fiedler, Susann",2018,The Power of Attention: Using Eye Gaze to Predict Other-Regarding and Moral Choices,Psychological Science,batch0073/a000638/a000638_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a000639,"Nicholson-Crotty, Sean; Nicholson-Crotty, Jill; Webeck, Sean",2019,Are public managers more risk averse? Framing effects and status quo bias across the sectors,Journal of Behavioral Public Administration,batch0073/a000639/a000639_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a000759,"Quiroga-Martinez, David R.; Hansen, Niels C.; Højlund, Andreas; Pearce, Marcus T.; Brattico, Elvira; Vuust, Peter",2019,Reduced prediction error responses in high-as compared to low-uncertainty musical contexts,Cortex,batch0073/a000759/a000759_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a000794,"Cramblet Alvarez, Leslie D.; Jones, K. Nicole; Walljasper-Schuyler, Chelsea; Trujillo, Marissa; Weiser, Mikayla A.; Rodriguez, Jerome L.; Ringler, Rachael L.; Leach, Jonah L.",2019,Psychology’s Hidden Figures: Undergraduate Psychology Majors’ (In)Ability to Recognize Our Diverse Pioneers,Psi Chi Journal of Psychological Research,batch0073/a000794/a000794_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a000796,"Jordan, Jillian J.; Sommers, Roseanna; Bloom, Paul; Rand, David G.",2017,Why Do We Hate Hypocrites? Evidence for a Theory of False Signaling,Psychological Science,batch0073/a000796/a000796_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a000845,"Ven, Marco van de; Segers, Eliane; Verhoeven, Ludo",2019,Enhanced Second Language Vocabulary Learning Through Phonological Specificity Training in Adolescents,Language Learning,batch0073/a000845/a000845_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a000948,"Everaert, Jonas; Joormann, Jutta",2019,"Emotion Regulation Difficulties Related to Depression and Anxiety: A Network Approach to Model Relations Among Symptoms, Positive Reappraisal, and Repetitive Negative Thinking",Clinical Psychological Science,batch0073/a000948/a000948_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a000976,"Geniole, Shawn N.; Procyshyn, Tanya L.; Marley, Nicole; Ortiz, Triana L.; Bird, Brian M.; Marcellus, Ashley L.; Welker, Keith M.; Bonin, Pierre L.; Goldfarb, Bernard; Watson, Neil V.; Carré, Justin M.",2019,Using a Psychopharmacogenetic Approach To Identify the Pathways Through Which—and the People for Whom—Testosterone Promotes Aggression,Psychological Science,batch0073/a000976/a000976_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a001055,"McDonald, Melissa M.; Brindley, Samantha; Halperin, Eran; Saguy, Tamar",2019,Promoting intergroup openness and support for equality in a new cultural context: Replicating the effects of internal criticism,The Journal of Social Psychology,batch0073/a001055/a001055_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a001125,"Reynolds, Tania; Baumeister, Roy F.; Maner, Jon K.",2018,Competitive reputation manipulation: Women strategically transmit social information about romantic rivals,Journal of Experimental Social Psychology,batch0073/a001125/a001125_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a001158,"Torrez, Brittany; Wakslak, Cheryl; Amit, Elinor",2019,Dynamic distance: Use of visual and verbal means of communication as social signals,Journal of Experimental Social Psychology,batch0073/a001158/a001158_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a001211,"Dassonneville, Ruth; McAllister, Ian",2018,"Gender, Political Knowledge, and Descriptive Representation: The Impact of Long-Term Socialization",American Journal of Political Science,batch0073/a001211/a001211_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a001231,"Amir, Dorsa; Jordan, Matthew R.; Rand, David G.",2018,"An uncertainty management perspective on long-run impacts of adversity: The influence of childhood socioeconomic status on risk, time, and social preferences",Journal of Experimental Social Psychology,batch0073/a001231/a001231_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a001245,"Cook, Scott J.; Weidmann, Nils B.",2019,Lost in Aggregation: Improving Event Analysis with Report-Level Data,American Journal of Political Science,batch0073/a001245/a001245_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a001279,"Mattes, Michaela; Weeks, Jessica L. P.",2019,"Hawks, Doves, and Peace: An Experimental Approach",American Journal of Political Science,batch0073/a001279/a001279_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a001306,"Friedman, Jeffrey A.",2019,Priorities for Preventive Action: Explaining Americans’ Divergent Reactions to 100 Public Risks,American Journal of Political Science,batch0073/a001306/a001306_article.pdf
batch0073,aniruddah,2020-05-13,2020-05-13,a001333,"Malia, Linsey M.; Bohrmann, Margaret A.; Poirier, Christopher R.",2018,The Effects of Age and Sex on Saving Pets Over Humans,Psi Chi Journal of Psychological Research,batch0073/a001333/a001333_article.pdf
