"study_id","has_data_badge","has_data_badge_other","data_availability_statement","data_availability_statement_other","article_has_links","article_has_links_other","link_url_cleaned","link_work","link_work_noother","resolved_url_cleaned","files_exist","files_exist_other","download_success","download_success_other","is_repository","repository_name","all_notes","Publication Year","Author","Title","Publication Title","ISSN","DOI","Pages","Issue","Volume","OpenDataBadge","OpenMaterialsBadge","PreregisteredBadge","ErratumTag","effective_year","PROpenData","PRPreregistered","PROpenMaterials","DEPreregistered","TCPreregistered","PreregisteredPlus","final_data_avail_statement","final_art_has_links","final_link_works","final_files_exist","flag_credentials_required","final_download_success","final_download_success2"
"a001571","yes",,"yes",,"yes",,"osf.io/4ef6t/?view_only=b6f868173bd14b81ad8e9bb73b71014d","yes",,"osf.io/4ef6t/?view_only=b6f868173bd14b81ad8e9bb73b71014d","yes",,"partial","Total download size exceeded 100MB","yes","Open Science Framework","matthew: No problems with this article; steve: Multiple studies contained within separate data sub-projects containing large .RData files",2019,"Hudson, Sa-kiera Tiarra Jolynn; Cikara, Mina; Sidanius, Jim","Preference for hierarchy is associated with reduced empathy and increased counter-empathy towards others, especially out-group targets","Journal of Experimental Social Psychology","0022-1031","10.1016/j.jesp.2019.103871","103871",,85,TRUE,TRUE,FALSE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","partial","yes"
"a001572","yes",,"yes",,"yes",,"osf.io/vq49b","yes",,"osf.io/vq49b","yes",,"yes",,"yes","Open Science Framework","kongmanas: I didn't have any problems with this article; sophia: I didn't have any problems with this article",2017,"Kosinski, Michal","Facial Width-to-Height Ratio Does Not Predict Self-Reported Behavioral Tendencies","Psychological Science","0956-7976","10.1177/0956797617716929","1675-1682","11",28,TRUE,FALSE,FALSE,FALSE,2017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001573","yes",,"yes",,"yes",,"osf.io/8g5fy","yes",,"osf.io/8g5fy","yes",,"yes",,"yes","Open Science Framework","adrian: Ok; sophia: I didn't have any problems with this article",2016,"Meier, Brian P.","Bah humbug: Unexpected Christmas cards and the reciprocity norm","The Journal of Social Psychology","0022-4545","10.1080/00224545.2015.1129306","449-454","4",156,TRUE,TRUE,FALSE,FALSE,2016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001576","yes",,"yes",,"yes",,"osf.io/vq4ak","yes",,"osf.io/vq4ak","yes",,"yes",,"yes","Open Science Framework","evelyn: I didn't have any problems with this article; michelle: I didn't have any problems with this article",2016,"Kleiman, Tali; Stern, Chadly; Trope, Yaacov","When the Spatial and Ideological Collide: Metaphorical Conflict Shapes Social Perception","Psychological Science","0956-7976","10.1177/0956797615624029","375-383","3",27,TRUE,FALSE,FALSE,FALSE,2016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001577","yes",,"yes",,"yes",,"github.com/martinjpratt/ZoomAntarctica","yes",,"github.com/martinjpratt/ZoomAntarctica","yes",,"yes",,"yes","Github","matthew: Download took too long, however, there were diagrams and descriptions of the data below the file which was interesting.; matthew: The process to download all data is complicated, with files seperates over 4 pages (leading from this page) and some data required a request to the website for download; sophia: I didn't have any problems with this article; sophia: I didn't have any problems with this article",2019,"Boghosian, Alexandra L.; Pratt, Martin J.; Becker, Maya K.; Cordero, S. Isabel; Dhakal, Tejendra; Kingslake, Jonathan; Locke, Caitlin D.; Tinto, Kirsty J.; Bell, Robin E.","Inside the ice shelf: using augmented reality to visualise 3D lidar and radar data of Antarctica","The Photogrammetric Record","1477-9730","10.1111/phor.12298","346-364","168",34,TRUE,TRUE,FALSE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001577","yes",,"yes",,"yes",,"www.usap-dc.org/view/project/p0010035","yes",,"www.usap-dc.org/view/project/p0010035","yes",,"other","The article used RADAR SIR (downloadable) and LiDAR LIS 1.4 (only upon request). Could download the RADAR CSV data, and some of the PNG images (there were many).","yes","U.S. Antarctic Program Data Center","matthew: Download took too long, however, there were diagrams and descriptions of the data below the file which was interesting.; matthew: The process to download all data is complicated, with files seperates over 4 pages (leading from this page) and some data required a request to the website for download; sophia: I didn't have any problems with this article; sophia: I didn't have any problems with this article",2019,"Boghosian, Alexandra L.; Pratt, Martin J.; Becker, Maya K.; Cordero, S. Isabel; Dhakal, Tejendra; Kingslake, Jonathan; Locke, Caitlin D.; Tinto, Kirsty J.; Bell, Robin E.","Inside the ice shelf: using augmented reality to visualise 3D lidar and radar data of Antarctica","The Photogrammetric Record","1477-9730","10.1111/phor.12298","346-364","168",34,TRUE,TRUE,FALSE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","yes","no","no"
"a001578","yes",,"yes",,"yes",,"osf.io/8cktf","yes",,"osf.io/8cktf","yes",,"yes",,"yes","Open Science Framework","sophia: I didn't have any problems with this article; steve: Straightforward, no issues",2015,"Harrison, Laura A.; Hurlemann, Rene; Adolphs, Ralph","An Enhanced Default Approach Bias Following Amygdala Lesions in Humans","Psychological Science","0956-7976","10.1177/0956797615583804","1543-1555","10",26,TRUE,FALSE,FALSE,FALSE,2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001579","yes",,"yes",,"yes",,"osf.io/s4z32","yes",,"osf.io/s4z32","yes",,"yes",,"yes","Open Science Framework","nguyenlam: Not have any problems; sophia: I didn't have any problems with this article",2019,"Ip, Flora WL; Lewis, Gary J; Lefevre, Carmen E","Carotenoid skin colouration enhances face and body attractiveness: A cross-cultural study","Quarterly Journal of Experimental Psychology","1747-0218","10.1177/1747021819850970","2565-2573","11",72,TRUE,FALSE,FALSE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001582","yes",,"yes",,"yes",,"osf.io/kcp9z","yes",,"osf.io/kcp9z","yes",,"yes",,"yes","Open Science Framework","kongmanas: I didn't have any problems with this article; michelle: 2/3 zip files downloaded as other was too big (greater than 100MB)",2019,"Lindsay, Laura; Gambi, Chiara; Rabagliati, Hugh","Preschoolers Optimize the Timing of Their Conversational Turns Through Flexible Coordination of Language Comprehension and Production","Psychological Science","0956-7976","10.1177/0956797618822802","504-515","4",30,TRUE,FALSE,FALSE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001583","yes",,"yes",,"yes",,"osf.io/wxc7b","yes",,"osf.io/wxc7b","yes",,"yes",,"yes","Open Science Framework","adrian: Ok; kongmanas: I didn't have any problems with this article",2018,"Sjåstad, Hallgeir; Baumeister, Roy F.","The Future and the Will: Planning requires self-control, and ego depletion leads to planning aversion","Journal of Experimental Social Psychology","0022-1031","10.1016/j.jesp.2018.01.005","127-141",,76,TRUE,TRUE,TRUE,FALSE,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001584","yes",,"yes",,"yes",,"doi.org/10.7910/DVN/8KNF3I","yes",,"dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/8KNF3I","yes",,"yes",,"yes","Harvard Dataverse","aniruddah: No issues with this article.; matthew: No problems with this article",2019,"Mohr, Zachary; Pope, JoEllen V.; Kropf, Martha E.; Shepherd, Mary Jo","Strategic Spending: Does Politics Influence Election Administration Expenditure?","American Journal of Political Science","1540-5907","10.1111/ajps.12422","427-438","2",63,TRUE,TRUE,FALSE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001585","yes",,"yes",,"yes",,"osf.io/3z8xa","yes",,"osf.io/3z8xa","yes",,"yes",,"yes","Open Science Framework","michelle: File now downloaded as size > 100MB; sophia: I didn't have any problems with this article",2019,"Chmielewski, Witold X.; Beste, Christian","Neurophysiological mechanisms underlying the modulation of cognitive control by simultaneous conflicts","Cortex","0010-9452","10.1016/j.cortex.2019.02.006","216-230",,115,TRUE,TRUE,FALSE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001586","yes",,"yes",,"yes",,"osf.io/4e7hr","yes",,"osf.io/4e7hr","yes",,"yes",,"yes","Open Science Framework","oliver: (no note made); sophia: I didn't have any problems with this article",2018,"Van de Cruys, Sander; Vanmarcke, Steven; Van de Put, Ines; Wagemans, Johan","The Use of Prior Knowledge for Perceptual Inference Is Preserved in ASD","Clinical Psychological Science","2167-7026","10.1177/2167702617740955","382-393","3",6,TRUE,TRUE,FALSE,FALSE,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001589","yes",,"yes",,"yes",,"osf.io/knv6e/?view_only=00a0fed2ca434490ba087c12031239b0","yes",,"osf.io/knv6e/?view_only=00a0fed2ca434490ba087c12031239b0","yes",,"yes",,"yes","Open Science Framework","aniruddah: No issues with this article.; evelyn: I didn't have any problems with this article",2019,"Blassnig, Sina; Engesser, Sven; Ernst, Nicole; Esser, Frank","Hitting a Nerve: Populist News Articles Lead to More Frequent and More Populist Reader Comments","Political Communication","1058-4609","10.1080/10584609.2019.1637980","629-651","4",36,TRUE,FALSE,FALSE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001590","yes",,"yes",,"yes",,"doi.org/10.7910/DVN/XZFHCP","yes",,"dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/XZFHCP","yes",,"yes",,"yes","Harvard Dataverse","evelyn: I didn't have any problems with this article; kongmanas: I didn't have any problems with this article",2017,"Glynn, Adam N.; Kashin, Konstantin","Front‐Door Difference‐in‐Differences Estimators","American Journal of Political Science","1540-5907","10.1111/ajps.12311","989-1002","4",61,TRUE,TRUE,FALSE,FALSE,2017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001591","yes",,"yes",,"yes",,"osf.io/5vy69/?view_only=23a8c0762ef64333b1eb605010d68934","yes",,"osf.io/5vy69/?view_only=23a8c0762ef64333b1eb605010d68934","yes",,"yes",,"yes","Open Science Framework","aniruddah: No issues with this article.; nguyenlam: Not have any problems; oliver: (no note made)",2018,"Pike, Brian E.; Kilduff, Gavin J.; Galinsky, Adam D.","The Long Shadow of Rivalry: Rivalry Motivates Performance Today and Tomorrow","Psychological Science","0956-7976, 1467-9280","10.1177/0956797617744796","804-813","5",29,TRUE,FALSE,FALSE,FALSE,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001593","yes",,"yes",,"yes",,"osf.io/4tzv3","yes",,"osf.io/4tzv3","yes",,"yes",,"yes","Open Science Framework","evelyn: I didn't have any problems with this article; phuong: I didn't have any problems with this article",2016,"Tuncel, Ece; Mislin, Alexandra; Kesebir, Selin; Pinkley, Robin L.","Agreement Attraction and Impasse Aversion: Reasons for Selecting a Poor Deal Over No Deal at All","Psychological Science","0956-7976","10.1177/0956797615619200","312-321","3",27,TRUE,FALSE,FALSE,FALSE,2016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001594","yes",,"yes",,"yes",,"osf.io/nkgza","yes",,"osf.io/nkgza","yes",,"yes",,"yes","Open Science Framework","oliver: (no note made); phuong: (no note made)",2019,"Mevel, Katell; Borst, Grégoire; Poirel, Nicolas; Simon, Grégory; Orliac, François; Etard, Olivier; Houdé, Olivier; De Neys, Wim","Developmental frontal brain activation differences in overcoming heuristic bias","Cortex","0010-9452","10.1016/j.cortex.2019.03.004","111-121",,117,TRUE,TRUE,FALSE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001596","yes",,"yes",,"yes",,"osf.io/tsyrj","yes",,"osf.io/tsyrj","yes",,"yes",,"yes","Open Science Framework","michelle: I didn't have any problems with this article; sophia: I didn't have any problems with this article",2018,"Ackerman, Joshua M.; Tybur, Joshua M.; Mortensen, Chad R.","Infectious Disease and Imperfections of Self-Image","Psychological Science","0956-7976","10.1177/0956797617733829","228-241","2",29,TRUE,TRUE,TRUE,FALSE,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001597","yes",,"yes",,"yes",,"osf.io/bjpe3","yes",,"osf.io/bjpe3","yes",,"yes",,"yes","Open Science Framework","evelyn: I didn't have any problems with this article; sophia: I didn't have any problems with this article",2018,"Gaertig, Celia; Simmons, Joseph P.","Do People Inherently Dislike Uncertain Advice?","Psychological Science","0956-7976, 1467-9280","10.1177/0956797617739369","504-520","4",29,TRUE,TRUE,TRUE,FALSE,2018,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"yes","yes","yes","yes","no","yes","yes"
"a001598","yes",,"yes",,"yes",,"osf.io/yn5u8","yes",,"osf.io/yn5u8","yes",,"yes",,"yes","Open Science Framework","aniruddah: No issues with this article.; evelyn: I didn't have any problems with this article",2015,"Barker, Jane E.; Munakata, Yuko","Time Isn’t of the Essence: Activating Goals Rather Than Imposing Delays Improves Inhibitory Control in Children","Psychological Science","0956-7976","10.1177/0956797615604625","1898-1908","12",26,TRUE,TRUE,FALSE,FALSE,2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001599","yes",,"yes",,"yes",,"doi.org/10.6078/M7CR5R8Z","yes",,"opencontext.org/projects/23696274-1f6d-44ca-9697-36b9d5e3fe5d","yes",,"partial","202 files required downloading separately","yes","Open Context","andy: 202 individual data sets; linked in csv file; steve: Note that data was redacted slightly (item locations); separate files for each item in the data collection?",2019,"Karskens, Grace; Burnett, Georgia; Ross, Shawn","Traces in a Lost Landscape: Aboriginal archaeological sites, Dyarubbin/Nepean River and contiguous areas, NSW, Australia (Data Paper)","Internet Archaeology","1363-5387","10.11141/ia.52.8",,"52",,TRUE,FALSE,FALSE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","partial","yes"
"a001601","yes",,"yes",,"yes",,"osf.io/cjmr7/?view_only=61020c728b0845f7ac94c9d65ae9b6e3","yes",,"osf.io/cjmr7/?view_only=61020c728b0845f7ac94c9d65ae9b6e3","yes",,"yes",,"yes","Open Science Framework","evelyn: I didn't have any problems with this article; sophia: I didn't have any problems with this article",2019,"Quadrelli, Ermanno; Roberti, Elisa; Turati, Chiara; Craighero, Laila","Observation of the point-light animation of a grasping hand activates sensorimotor cortex in nine-month-old infants","Cortex","0010-9452","10.1016/j.cortex.2019.07.006","373-385",,119,TRUE,TRUE,FALSE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001602","yes",,"yes",,"yes",,"doi.org/10.7910/DVN/PGGBB4","yes",,"dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/PGGBB4","yes",,"yes",,"yes","Harvard Dataverse","oliver: (no note made); sophia: I didn't have any problems with this article",2019,"Junk, Wiebke Marie","When Diversity Works: The Effects of Coalition Composition on the Success of Lobbying Coalitions","American Journal of Political Science","1540-5907","10.1111/ajps.12437","660-674","3",63,TRUE,TRUE,FALSE,FALSE,2019,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001603","yes",,"yes",,"yes",,"osf.io/e652h","yes",,"osf.io/e652h","yes",,"yes",,"yes","Open Science Framework","aniruddah: Only the data component in the repository was downloaded.; kongmanas: I didn't have any problems with this article",2019,"Johnson, Andrew J; Skinner, Rachel; Takwoingi, Pwamoti; Miles, Christopher","Tactile memory Ranschburg effects under conditions of concurrent articulation","Quarterly Journal of Experimental Psychology","1747-0218","10.1177/1747021819844758","1855-1862","7",72,TRUE,TRUE,FALSE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001604","yes",,"yes",,"yes",,"data.mendeley.com/datasets/wynh7zs2rg/1","yes",,"data.mendeley.com/datasets/wynh7zs2rg/1","yes",,"yes",,"yes","Mendeley","evelyn: I didn't have any problems with this article; michelle: There was a supplementary data link (but ignored because there was an open data link), supplementary data link: online at http://dx.doi.org/10.1016/j.jesp.2017.06.021",2018,"Pietri, Evava S.; Johnson, India R.; Ozgumus, Ezgi","One size may not fit all: Exploring how the intersection of race and gender and stigma consciousness predict effective identity-safe cues for Black women","Journal of Experimental Social Psychology","0022-1031","10.1016/j.jesp.2017.06.021","291-306",,74,TRUE,FALSE,FALSE,FALSE,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001605","yes",,"yes",,"yes",,"dx.doi.org/10.7910/DVN/STOQ1Q","yes",,"dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/STOQ1Q","yes",,"yes",,"yes","Harvard Dataverse","evelyn: I didn't have any problems with this article; matthew: The repository only contained the Open Materials badge, and not the Open Data badge.; sophia: I didn't have any problems with this article",2017,"Lindgren, Karl-Oskar; Oskarsson, Sven; Dawes, Christopher T.","Can Political Inequalities Be Educated Away? Evidence from a Large‐Scale Reform","American Journal of Political Science","1540-5907","10.1111/ajps.12261","222-236","1",61,TRUE,TRUE,FALSE,FALSE,2017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001606","yes",,"yes",,"yes",,"osf.io/d2ytu","yes",,"osf.io/d2ytu","yes",,"yes",,"yes","Open Science Framework","oliver: (no note made); phuong: I didn't have any problems with this article",2018,"Hackel, Leor M.; Coppin, Géraldine; Wohl, Michael J. A.; Van Bavel, Jay J.","From groups to grits: Social identity shapes evaluations of food pleasantness","Journal of Experimental Social Psychology","0022-1031","10.1016/j.jesp.2017.09.007","270-280",,74,TRUE,TRUE,FALSE,FALSE,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a001607","yes",,"yes",,"yes",,"osf.io/bx59f","yes",,"osf.io/bx59f","yes",,"yes",,"yes","Open Science Framework","oliver: (no note made); sophia: links to the general homepage for the repository",2018,"Fu, Lisha; Yu, Junjie; Ni, Shiguang; Li, Hong","Reduced framing effect: Experience adjusts affective forecasting with losses","Journal of Experimental Social Psychology","0022-1031","10.1016/j.jesp.2018.02.006","231-238",,76,TRUE,FALSE,FALSE,FALSE,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
