study_id,coder,date_coded,has_data_badge,has_data_badge_other,data_availability_statement,data_availability_statement_other,article_has_links,article_has_links_other,number_of_links,link_number,link_url,link_work,link_work_noother,resolved_url,is_repository,is_repository_other,repository_name,files_exist,files_exist_other,download_success,download_success_other,notes
a000698,steve,2020-07-09,yes,NA,yes,NA,yes,NA,1,1,http://catalogue.ceda.ac.uk/uuid/8e6cbb111cfd41a19c92aadcb2d040fd,yes,NA,https://catalogue.ceda.ac.uk/uuid/8e6cbb111cfd41a19c92aadcb2d040fd,yes,NA,The CEDA Archive,yes,NA,partial,Total download size exceeded 100MB,"Straightforward, no issues"
a000717,steve,2020-07-09,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.18113/D3W375,yes,NA,http://www.datacommons.psu.edu/commonswizard/MetadataDisplay.aspx?Dataset=6171,yes,NA,datacommons@psu,yes,NA,partial,Total download size exceeded 100MB,"Straightforward, no issues"
a000792,steve,2020-07-09,yes,NA,yes,NA,yes,NA,6,1,10.5285/5f3c1a02-d5c4-4faa-9353-e8b68ce2ace2,yes,NA,https://catalogue.ceh.ac.uk/documents/5f3c1a02-d5c4-4faa-9353-e8b68ce2ace2,yes,NA,NERC Environmental Information Data Centre,yes,NA,other,Account required to access data; could download metadata and documentation,"DOIs only, rather than URLs. Account required to access data; could download metadata and documentation"
a000792,steve,2020-07-09,yes,NA,yes,NA,yes,NA,6,2,10.5285/e911196a-b371-47b1-968c-661eb600d83b,yes,NA,https://catalogue.ceh.ac.uk/documents/e911196a-b371-47b1-968c-661eb600d83b,yes,NA,NERC Environmental Information Data Centre,yes,NA,other,Account required to access data; could download metadata and documentation,"DOIs only, rather than URLs. Account required to access data; could download metadata and documentation"
a000792,steve,2020-07-09,yes,NA,yes,NA,yes,NA,6,3,10.5285/0ceb4f85-0bbf-49f0-ab70-cfc137ab7d4d,yes,NA,https://catalogue.ceh.ac.uk/documents/0ceb4f85-0bbf-49f0-ab70-cfc137ab7d4d,yes,NA,NERC Environmental Information Data Centre,yes,NA,other,Account required to access data; could download metadata and documentation,"DOIs only, rather than URLs. Account required to access data; could download metadata and documentation"
a000792,steve,2020-07-09,yes,NA,yes,NA,yes,NA,6,4,10.5285/f52f012d‐9f2e‐42cc‐b628‐9cdea4fa3ba0,other,Encoding issue with hyphens/dashes when copied and pasted directly from PDF,https://catalogue.ceh.ac.uk/documents/f52f012d-9f2e-42cc-b628-9cdea4fa3ba0,yes,NA,NERC Environmental Information Data Centre,yes,NA,other,Account required to access data; could download metadata and documentation,"DOIs only, rather than URLs. Account required to access data; could download metadata and documentation"
a000792,steve,2020-07-09,yes,NA,yes,NA,yes,NA,6,5,10.5285/f6cac471-7d92-4e6d-be8a-9f7887143058,yes,NA,https://catalogue.ceh.ac.uk/documents/f6cac471-7d92-4e6d-be8a-9f7887143058,yes,NA,NERC Environmental Information Data Centre,yes,NA,other,Account required to access data; could download metadata and documentation,"DOIs only, rather than URLs. Account required to access data; could download metadata and documentation"
a000792,steve,2020-07-09,yes,NA,yes,NA,yes,NA,6,6,10.5285/3b90962e-6fc8-4251-853e-b9683e37f790,yes,NA,https://catalogue.ceh.ac.uk/documents/3b90962e-6fc8-4251-853e-b9683e37f790,yes,NA,NERC Environmental Information Data Centre,yes,NA,other,Account required to access data; could download metadata and documentation,"DOIs only, rather than URLs. Account required to access data; could download metadata and documentation"
a000829,steve,2020-07-09,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.7910/DVN/SNLKUE,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SNLKUE,yes,NA,Harvard Dataverse,yes,NA,yes,NA,"Straightforward, no issues"
a000839,steve,2020-07-09,yes,NA,no,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,This is a theoretical paper; techinically all data and materials are supplied in the text?
a000898,steve,2020-07-09,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.5284/1027216,yes,NA,https://archaeologydataservice.ac.uk/archives/view/austarch_na_2014/,yes,NA,Archaeology Data Service,yes,NA,yes,NA,"Codebook/metadata is on the repository website, not a separate downloadable file"
a000933,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.5683/SP/OQDRJG,yes,NA,https://dataverse.scholarsportal.info/dataset.xhtml?persistentId=doi:10.5683/SP/OQDRJG,yes,NA,Scholars Portal Dataverse,yes,NA,other,Account required to access data,Account required to access data
a000951,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.5284/1034389,yes,NA,https://archaeologydataservice.ac.uk/archives/view/cottamb_2015/,yes,NA,Archaeology Data Service,yes,NA,yes,NA,"Straightforward, no issues"
a000959,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.5281/zenodo.1184869,yes,NA,https://zenodo.org/record/1184869,yes,NA,Zenodo,yes,NA,yes,NA,A newer version of the data was available; originally linked data was downloaded only
a001037,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,http://www.doi.org/10.17605/OSF.IO/R7CXZ,yes,NA,https://osf.io/r7cxz/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a001073,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.17882/56796,yes,NA,https://www.seanoe.org/data/00456/56796/,yes,NA,SEANOE,yes,NA,partial,Total download size exceeded 100MB,"Straightforward, no issues"
a001111,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,http://hdl.handle.net/1959.13/1387620,yes,NA,https://nova.newcastle.edu.au/vital/access/manager/Repository/uon:32640,yes,NA,NOVA,yes,NA,yes,NA,"Straightforward, no issues"
a001139,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.5281/zenodo.1186639,yes,NA,https://zenodo.org/record/1186639,yes,NA,Zenodo,yes,NA,partial,Total download size exceeded 100MB,"Straightforward, no issues"
a001163,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.5284/1021668,yes,NA,https://archaeologydataservice.ac.uk/archives/view/elmsfarm_eh_2013/,yes,NA,Archaeology Data Service,yes,NA,partial,Total download size exceeded 100MB,"Straightforward, no issues"
a001184,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/xg5rj/wiki/home/,yes,NA,https://osf.io/xg5rj/wiki/home/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a001191,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,https://doi.pangaea.de/10.1594/PANGAEA.903123,yes,NA,https://doi.pangaea.de/10.1594/PANGAEA.903123,yes,NA,PANGAEA,yes,NA,partial,Total download size exceeded 100MB,"Straightforward, no issues"
a001265,steve,2020-07-10,yes,NA,no,NA,other,Online article has direct links to files,2,1,https://intarch.ac.uk/journal/issue45/4/TerrainCoefficientDataTable.xlsx,yes,NA,https://intarch.ac.uk/journal/issue45/4/TerrainCoefficientDataTable.xlsx,no,NA,NA,yes,NA,yes,NA,"Online article, data files were hosted on journal website itself"
a001265,steve,2020-07-10,yes,NA,no,NA,other,Online article has direct links to files,2,2,https://intarch.ac.uk/journal/issue45/4/TerrainCoefficientDataTable.csv,yes,NA,https://intarch.ac.uk/journal/issue45/4/TerrainCoefficientDataTable.csv,no,NA,NA,yes,NA,yes,NA,"Online article, data files were hosted on journal website itself"
a001273,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,http://archaeologydataservice.ac.uk/archives/view/accord_ahrc_2015/,yes,NA,https://archaeologydataservice.ac.uk/archives/view/accord_ahrc_2015/,yes,NA,Archaeology Data Service,yes,NA,yes,NA,"It appears the repository linked to was a project hub, which in turn linked to specific sub-projects in separate repositories"
a001293,steve,2020-07-10,yes,NA,yes,NA,yes,NA,2,1,https://doi.org/10.14284/329,yes,NA,http://www.vliz.be/en/imis?dasid=4687&doiid=329,yes,NA,VLIS,yes,NA,yes,NA,"More recent versions were available, in addition to the dataset explicitly linked to (different versions had different DOIs)"
a001293,steve,2020-07-10,yes,NA,yes,NA,yes,NA,2,2,https://doi.org/10.14284/PANGAEA.329,no,Invalid DOI,NA,NA,NA,NA,NA,NA,NA,NA,This might be a drafting error? DOI is very similar to the one that works
a001356,steve,2020-09-02,yes,NA,no,NA,other,Online article has direct link to files,1,1,https://intarch.ac.uk/journal/issue52/3/glassdata.xls,yes,NA,https://intarch.ac.uk/journal/issue52/3/glassdata.xls,no,NA,NA,yes,NA,yes,NA,The only data is an included .xls spreadsheet containing legacy data - that is it
a001421,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,http://figshare.com/authors/Lorna_Richardson/606491,yes,NA,https://figshare.com/authors/Lorna_Richardson/606491,yes,NA,Figshare,yes,NA,yes,NA,Link was to author's generic figshare page; had to figure out the specific files from context in paper
a001422,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.5284/1052664,yes,NA,https://archaeologydataservice.ac.uk/archives/view/breedon_nu_2019/,yes,NA,Archaeology Data Service,yes,NA,yes,NA,Multiple files split across different pages arranged by type of data
a001426,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.5285/2503df629a8a485e8582e5150876b210,yes,NA,https://catalogue.ceda.ac.uk/uuid/2503df629a8a485e8582e5150876b210,yes,NA,The CEDA Archive,yes,NA,other,Account required to access data,Account required to access data
a001436,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/AT2FEZ,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/AT2FEZ,yes,NA,Harvard Dataverse,yes,NA,yes,NA,"Straightforward, no issues"
a001548,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.11922/sciencedb.642,no,500 error,NA,NA,NA,NA,NA,NA,NA,NA,"Link resolved to http://www.sciencedb.cn/dataSet/handle/642, but server returned 500 error. Can't find data by searching on scidb.cn, either."
a001599,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.6078/M7CR5R8Z,yes,NA,https://opencontext.org/projects/23696274-1f6d-44ca-9697-36b9d5e3fe5d,yes,NA,Open Context,yes,NA,partial,202 files required downloading separately,Note that data was redacted slightly (item locations); separate files for each item in the data collection?
a001654,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,http://figshare.com/articles/Mapping_the_Structure_of_the_Archaeological_Web/1008911,yes,NA,https://figshare.com/articles/Mapping_the_Structure_of_the_Archaeological_Web/1008911,yes,NA,Figshare,yes,NA,yes,NA,"Straightforward, no issues"
a000048,steve,2020-07-23,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/cpmfk/,yes,NA,https://osf.io/cpmfk/,yes,NA,OSF,yes,NA,yes,NA,"Data was > 100MB, but could not tell that initially, so downloaded anyway"
a000071,steve,2020-07-23,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/856cs/,yes,NA,https://osf.io/856cs/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a000071,steve,2020-07-23,yes,NA,yes,NA,yes,NA,2,2,http://re3data.org/,yes,NA,https://www.re3data.org/,yes,NA,re3data,no,NA,NA,NA,This is a registry of repositories; it doesn't make sense for the data to be hosted here directly
a000098,steve,2020-07-23,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/nft5c,yes,NA,https://osf.io/nft5c/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a000108,steve,2020-07-23,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.5061/dryad.cn20jv8,yes,NA,https://datadryad.org/stash/dataset/doi:10.5061/dryad.cn20jv8,yes,NA,Dryad,yes,NA,yes,NA,"Straightforward, no issues"
a000115,steve,2020-07-23,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/m35b8/,yes,NA,https://osf.io/m35b8/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a000138,steve,2020-07-23,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.21985/N2VR0V,yes,NA,https://arch.library.northwestern.edu/concern/generic_works/8336h212d,yes,NA,ARCH (Northwestern University),yes,NA,yes,NA,"Straightforward, no issues"
a000139,steve,2020-07-23,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/vsnj3/,yes,NA,https://osf.io/vsnj3/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a000143,steve,2020-07-24,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/8cq5f/,yes,NA,https://osf.io/8cq5f/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a000146,steve,2020-08-31,yes,NA,yes,NA,other,"original article has link to original repo, but there is another repo associated with the corrigendum for the article, which is only accessible from the non-registered version of the original OSF project",2,1,https://osf.io/8x6dw/,yes,NA,https://osf.io/8x6dw,yes,NA,OSF Registries,yes,NA,yes,NA,"Straightforward, no issues"
a000146,steve,2020-08-31,yes,NA,yes,NA,other,"original article has link to original repo, but there is another repo associated with the corrigendum for the article, which is only accessible from the non-registered version of the original OSF project",2,2,https://osf.io/j8wdv,yes,NA,https://osf.io/j8wdv,yes,NA,OSF Registries,yes,NA,yes,NA,"This is not directly linked from the article, but very indirectly via the non-registered version of the linked OSF project"
a000182,steve,2020-07-24,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/emk5j,yes,NA,https://osf.io/emk5j/,yes,NA,OSF,yes,NA,yes,NA,"Data was > 100MB, but could not tell that initially, so downloaded anyway"
a000197,steve,2020-07-24,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/946vb/,yes,NA,https://osf.io/946vb/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a000212,steve,2020-07-24,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/cu8jv/,yes,NA,https://osf.io/cu8jv/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a000301,steve,2020-07-24,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/6n894/,yes,NA,https://osf.io/6n894/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a000330,steve,2020-07-24,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/WD3IUA,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WD3IUA,yes,NA,Harvard Dataverse,yes,NA,yes,NA,The link in the PDF is for a different study - correct link can be found on JBPA dataverse page - https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/XSRNRB
a000369,steve,2020-07-24,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/5fbac/,yes,NA,https://osf.io/5fbac,yes,NA,OSF Registries,yes,NA,yes,NA,"Straightforward, no issues"
a000380,steve,2020-07-24,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/w2434/,yes,NA,https://osf.io/w2434/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a000383,steve,2020-07-24,yes,NA,yes,NA,yes,NA,1,1,osf.io/uh3in,yes,NA,https://osf.io/uh3in/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a000393,steve,2020-07-24,yes,NA,yes,NA,yes,NA,1,1,http://osf.io/9ge7n,yes,NA,https://osf.io/9ge7n,yes,NA,OSF Registries,yes,NA,yes,NA,"Straightforward, no issues"
a000406,steve,2020-07-24,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/b9tse/,yes,NA,https://osf.io/b9tse/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a000444,steve,2020-07-24,yes,NA,yes,NA,yes,NA,1,1,https://data.mendeley.com/datasets/f2wvbpsmyv/draft?a=e8c3968c-8b4a-47b5-a7d1-5aa120f1bc76,yes,NA,https://data.mendeley.com/datasets/f2wvbpsmyv/1,yes,NA,Mendeley,yes,NA,yes,NA,"Straightforward, no issues"
a000464,steve,2020-07-24,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/c8gbj/,yes,NA,https://osf.io/c8gbj/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a000464,steve,2020-07-24,yes,NA,yes,NA,yes,NA,2,2,http://neurovault.org/collections/YYMVWBOF/,yes,NA,https://neurovault.org/collections/YYMVWBOF/,yes,NA,NeuroVault,yes,NA,yes,NA,"Downloaded files needed renaming, file extensions might be incorrect"
a000540,steve,2020-07-24,yes,NA,no,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,This is Stage 1 of a registered report (stage 2 published in 2020) - data is not applicable for this article
a000562,steve,2020-07-24,yes,NA,yes,NA,yes,NA,3,1,https://10.6084/m9.figshare.9249530,other,"This URL is malformed; the doi.org/ part is missing, it worked once corrected",https://figshare.com/articles/Experimental_Paradigm_and_Behavioural_Data_Read_Me/9249530,yes,NA,figshare,yes,NA,yes,NA,"Straightforward, no issues"
a000562,steve,2020-07-24,yes,NA,yes,NA,yes,NA,3,2,https://10.6084/m9.figshare.9225476,other,"This URL is malformed; the doi.org/ part is missing, it worked once corrected",https://figshare.com/articles/EEG_data_from_Subject_1_to_Subject_15/9225476,yes,NA,figshare,yes,NA,other,Total download size exceeded 100MB,Very large data set (2.62GB)
a000562,steve,2020-07-24,yes,NA,yes,NA,yes,NA,3,3,https://10.6084/m9.figshare.9227495,other,"This URL is malformed; the doi.org/ part is missing, it worked once corrected",https://figshare.com/articles/EEG_data_from_Subject_16_to_Subject_30_read_me/9227495,yes,NA,figshare,yes,NA,other,Total download size exceeded 100MB,Very large data set (2.89GB)
a000565,steve,2020-07-25,yes,NA,yes,NA,yes,NA,1,1,https://github.com/richarddmorey/nullHistoryAMPPS,yes,NA,https://github.com/richarddmorey/nullHistoryAMPPS,yes,NA,Github,yes,NA,yes,NA,"Straightforward, no issues"
a000570,steve,2020-07-25,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.7910/DVN/WGWMAV,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WGWMAV,yes,NA,Harvard Dataverse,yes,NA,yes,NA,"Straightforward, no issues"
a000631,steve,2020-07-25,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/k8nur/,yes,NA,https://osf.io/k8nur/,yes,NA,OSF,yes,NA,yes,NA,"Data was > 100MB, but could not tell that initially, so downloaded anyway"
a000714,steve,2020-07-25,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/7wazk/,yes,NA,https://osf.io/7wazk/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a000722,steve,2020-07-25,yes,NA,yes,NA,yes,NA,1,1,http://n2t.net/ark:/13030/m5bc629d,yes,NA,https://merritt.cdlib.org/m/ark:%2F13030%2Fm5bc629d,yes,NA,Merritt,yes,NA,yes,NA,"Straightforward, no issues"
a000723,steve,2020-07-25,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/9p6t5,yes,NA,https://osf.io/9p6t5/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a000941,steve,2020-07-25,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/abq5f/,yes,NA,https://osf.io/abq5f/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a000952,steve,2020-07-25,yes,NA,no,NA,yes,NA,1,1,https://doi.org/10.1016/j.jrp.2018.04.007,yes,NA,https://www.sciencedirect.com/science/article/abs/pii/S0092656618300394?via%3Dihub,no,NA,NA,yes,NA,yes,NA,Link labelled as supplementary data - not immediately obvious that this was the shared data and code mentioned at the start of the results section. Data hosted on journal website (ScienceDirect)
a000962,steve,2020-07-25,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/qch87/,yes,NA,https://osf.io/qch87/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a000963,steve,2020-07-25,yes,NA,yes,NA,yes,NA,1,1,http://www.osf.io/wnu9f,yes,NA,https://osf.io/wnu9f,yes,NA,OSF Registries,yes,NA,yes,NA,"Straightforward, no issues"
a000965,steve,2020-07-25,yes,NA,yes,NA,yes,NA,6,1,https://osf.io/b6n8t/,yes,NA,https://osf.io/b6n8t/,yes,NA,OSF,other,OSF account and permission needed to view project,no,NA,OSF account and permission needed to view project
a000965,steve,2020-07-25,yes,NA,yes,NA,yes,NA,6,2,https://osf.io/et9zk/,yes,NA,https://osf.io/et9zk/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a000965,steve,2020-07-25,yes,NA,yes,NA,yes,NA,6,3,https://osf.io/b45ne/,yes,NA,https://osf.io/b45ne/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a000965,steve,2020-07-25,yes,NA,yes,NA,yes,NA,6,4,https://osf.io/z6ts7/,yes,NA,https://osf.io/z6ts7/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a000965,steve,2020-07-25,yes,NA,yes,NA,yes,NA,6,5,https://osf.io/wfh5j/,yes,NA,https://osf.io/wfh5j/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a000965,steve,2020-07-25,yes,NA,yes,NA,yes,NA,6,6,https://osf.io/fs67k/,yes,NA,https://osf.io/fs67k/,yes,NA,OSF,other,OSF account and permission needed to view project,no,NA,OSF account and permission needed to view project
a001017,steve,2020-07-25,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.1016/j.jesp.2018.03.014,other,"Led to journal page for article (https://www.sciencedirect.com/science/article/abs/pii/S0022103117304857?via%3Dihub), which then linked to data and code",https://data.mendeley.com/datasets/hgtxmx7zpn/1,yes,NA,Mendeley,yes,NA,yes,NA,"Article PDF did not have a direct link to data, had to go via journal page for article"
a001030,steve,2020-07-25,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/wytek/,yes,NA,https://osf.io/wytek/,yes,NA,OSF,yes,NA,partial,Total download size exceeded 100MB,Large data set (fMRI data)
a001044,steve,2020-07-25,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/qwa42/view_only=b6377f9def604d7faa4977fc9264580d/,other,"URL as written led to a ""page not found"" error. Omitting the view_only slug resulted in a valid destination",https://osf.io/qwa42/,yes,NA,OSF,yes,NA,partial,Total download size exceeded 100MB,Large data set (EEG data)
a001087,steve,2020-07-26,yes,NA,yes,NA,yes,NA,4,1,https://osf.io/uxtq2/,yes,NA,https://osf.io/uxtq2/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues"
a001087,steve,2020-07-26,yes,NA,yes,NA,yes,NA,4,2,https://osf.io/rge59/,yes,NA,https://osf.io/rge59/,yes,NA,OSF,yes,NA,yes,NA,"This was the preregistration document, but it was not apparent this was the case from the data availability statement"
